student_id,age,gender,study_hours_per_week,attendance_percentage,internet_access,parental_education_level,family_income_level,extra_classes,sleep_hours_per_day,previous_exam_score,final_exam_score,result
1423,18,Female,28,97,1,Graduate,Low,0,6.9,62.6,68.9,Pass
1424,16,Female,29,80,0,No Schooling,High,0,7.5,55.3,62.0,Pass
1425,16,Female,18,93,1,No Schooling,Medium,0,8.0,39.6,54.6,Pass
1426,15,Female,12,68,0,Secondary,Medium,0,7.1,38.6,47.6,Pass
1427,17,Male,13,59,1,Higher Secondary,Low,1,4.6,24.6,38.6,Fail
1428,16,Male,9,88,0,Graduate,Low,0,7.4,31.2,42.4,Pass
1429,18,Male,2,61,0,Primary,Medium,0,8.9,27.9,29.5,Fail
1430,15,Male,5,69,1,Primary,Medium,1,8.5,51.1,39.3,Fail
1431,15,Male,13,86,1,Secondary,Medium,0,8.4,36.8,41.2,Pass
1432,18,Female,16,97,0,Higher Secondary,Medium,0,5.5,59.2,55.9,Pass
1433,17,Male,16,90,0,Primary,Low,0,7.8,47.9,45.5,Pass
1434,18,Male,24,56,1,Secondary,Low,0,8.3,50.6,72.6,Pass
1435,17,Female,3,63,0,Secondary,Low,0,7.4,24.9,39.3,Fail
1436,18,Female,22,60,1,Higher Secondary,Medium,1,5.3,52.5,54.5,Pass
1437,18,Male,4,56,0,Primary,High,1,8.8,27.0,38.2,Fail
1438,14,Female,11,78,0,Primary,Medium,1,6.3,45.6,48.2,Pass
1439,15,Female,23,59,1,Primary,Medium,0,4.6,66.8,60.0,Pass
1440,18,Female,26,78,1,No Schooling,High,0,4.5,79.2,77.0,Pass
1441,18,Female,14,58,1,Primary,High,0,7.2,35.4,34.9,Fail
1442,16,Male,29,85,0,Graduate,Medium,1,6.2,71.3,66.4,Pass
1443,15,Female,3,97,0,No Schooling,High,0,4.5,41.6,36.6,Fail
1444,16,Male,16,59,0,No Schooling,High,0,7.7,39.9,49.9,Pass
1445,15,Male,22,68,1,No Schooling,High,0,8.0,63.5,86.9,Pass
1446,16,Female,15,80,0,No Schooling,Medium,0,7.6,55.5,53.2,Pass
1447,18,Female,28,66,0,Secondary,Medium,1,5.0,77.0,70.4,Pass
1448,18,Female,10,58,1,Graduate,High,1,7.4,41.3,49.0,Pass
1449,14,Male,9,94,0,Higher Secondary,Low,0,4.1,30.1,30.0,Fail
1450,16,Female,11,82,0,Primary,High,1,5.5,44.4,36.9,Fail
1451,17,Female,16,83,1,No Schooling,High,1,6.0,51.8,46.4,Pass
1452,14,Female,10,94,1,Higher Secondary,Medium,1,8.2,59.0,51.8,Pass
1453,16,Female,17,73,1,Secondary,Low,0,6.0,65.7,68.7,Pass
1454,16,Female,19,58,1,Higher Secondary,High,1,4.1,69.4,65.2,Pass
1455,14,Male,2,56,1,No Schooling,Low,1,5.8,36.7,23.9,Fail
1456,18,Female,24,65,1,Graduate,Medium,0,6.5,49.2,71.2,Pass
1457,16,Female,23,68,1,Higher Secondary,Low,1,8.7,76.9,67.7,Pass
1458,18,Female,2,88,1,No Schooling,Medium,1,8.7,41.7,31.2,Fail
1459,14,Male,6,55,1,No Schooling,High,1,4.9,25.3,35.2,Fail
1460,18,Female,19,99,0,Primary,Medium,0,4.9,66.8,73.1,Pass
1461,15,Male,8,100,1,Primary,Low,0,4.8,42.8,40.7,Pass
1462,17,Male,26,60,1,Graduate,Low,1,7.9,45.5,47.3,Pass
1463,16,Female,29,61,0,Primary,Low,0,4.0,52.0,60.0,Pass
1464,17,Female,3,91,1,Graduate,High,0,4.6,34.1,17.4,Fail
1465,18,Female,26,62,0,Secondary,Low,0,6.7,56.6,82.7,Pass
1466,16,Male,14,61,0,Secondary,Low,1,5.2,33.7,40.0,Pass
1467,18,Male,25,70,1,Primary,Low,1,4.5,74.0,76.2,Pass
1468,15,Male,16,59,0,Secondary,Medium,0,5.8,46.9,44.9,Pass
1469,14,Male,1,69,1,Higher Secondary,Low,1,5.4,15.8,31.2,Fail
1470,16,Male,21,99,1,Higher Secondary,Medium,0,6.6,90.5,75.0,Pass
1471,15,Male,3,85,0,Higher Secondary,Low,0,8.9,17.9,16.9,Fail
1472,15,Female,22,77,0,Secondary,Medium,1,4.6,56.5,59.5,Pass
1473,16,Female,26,73,0,Higher Secondary,Medium,0,5.9,64.7,73.7,Pass
1474,18,Male,18,54,1,Graduate,High,0,8.7,41.7,66.9,Pass
1475,15,Female,9,86,1,No Schooling,High,0,8.4,56.8,64.3,Pass
1476,17,Female,6,61,0,Primary,Medium,0,6.0,25.5,36.9,Fail
1477,15,Male,23,84,1,Graduate,Medium,1,7.5,58.5,57.0,Pass
1478,18,Male,21,89,1,Higher Secondary,High,0,4.4,67.3,56.8,Pass
1479,18,Female,25,51,0,No Schooling,Medium,1,7.6,28.8,39.4,Fail
1480,17,Male,1,99,0,Primary,High,0,8.9,36.5,32.2,Fail
1481,15,Male,21,90,0,Graduate,High,1,6.7,76.4,55.4,Pass
1482,18,Female,27,94,0,Primary,Low,0,6.5,45.6,67.7,Pass
1483,16,Male,10,88,0,Secondary,Low,0,4.9,37.4,28.1,Fail
1484,14,Female,27,91,0,Higher Secondary,High,1,7.2,56.3,54.8,Pass
1485,14,Female,6,58,0,Graduate,High,1,7.0,31.5,28.9,Fail
1486,14,Female,23,71,0,Graduate,Medium,0,7.3,78.2,63.3,Pass
1487,15,Female,12,96,0,No Schooling,High,0,4.1,49.1,49.1,Pass
1488,17,Female,4,54,0,No Schooling,High,0,6.7,20.0,15.5,Fail
1489,18,Male,28,61,1,No Schooling,Low,0,7.0,35.1,55.9,Pass
1490,16,Male,13,50,1,Primary,High,0,5.0,26.4,39.6,Fail
1491,16,Male,17,93,0,Higher Secondary,Medium,1,5.0,57.1,49.5,Pass
1492,15,Male,27,71,1,Primary,High,1,5.4,70.7,64.8,Pass
1493,14,Female,8,87,1,Higher Secondary,Low,0,7.6,44.5,35.8,Fail
1494,15,Female,26,100,1,Graduate,Low,1,7.0,84.7,71.4,Pass
1495,17,Male,20,68,1,Primary,Low,1,8.2,49.3,52.1,Pass
1496,17,Female,3,65,1,Primary,Low,0,5.5,27.4,26.0,Fail
1497,18,Male,12,80,1,Primary,High,1,8.6,45.0,35.9,Fail
1498,18,Male,7,100,0,Secondary,Medium,0,7.7,31.1,28.4,Fail
1499,17,Male,12,52,0,Higher Secondary,Medium,1,6.0,29.9,36.0,Fail
1500,17,Female,2,72,1,Higher Secondary,Medium,1,4.5,38.0,30.1,Fail
1501,17,Female,24,91,1,Primary,High,1,5.3,45.7,31.6,Fail
1502,15,Female,14,67,0,Secondary,High,1,8.8,27.5,43.3,Pass
1503,17,Female,22,75,1,Primary,High,1,5.6,95.2,91.3,Pass
1504,16,Male,23,62,1,Higher Secondary,Medium,0,5.6,49.5,50.2,Pass
1505,14,Female,5,67,1,Graduate,High,1,4.9,50.3,26.2,Fail
1506,17,Female,9,52,1,Secondary,High,0,8.0,31.5,29.6,Fail
1507,14,Female,21,72,1,Secondary,Low,1,5.4,55.5,50.2,Pass
1508,15,Male,11,52,0,Primary,Low,1,5.7,43.7,51.5,Pass
1509,14,Male,5,74,0,Graduate,Medium,1,6.1,35.5,23.9,Fail
1510,15,Female,3,76,1,Higher Secondary,Low,0,6.2,28.5,24.1,Fail
1511,16,Female,27,93,0,No Schooling,Low,1,6.1,73.0,86.1,Pass
1512,15,Female,17,76,1,Higher Secondary,Low,1,6.5,60.2,58.8,Pass
1513,15,Female,2,88,1,Higher Secondary,High,0,8.1,25.5,28.2,Fail
1514,18,Male,24,74,1,Graduate,Low,0,8.1,56.4,62.0,Pass
1515,17,Female,1,73,1,Secondary,Low,0,8.0,16.6,28.2,Fail
1516,17,Female,7,57,1,Higher Secondary,Low,1,4.5,23.5,28.3,Fail
1517,16,Female,14,58,1,Secondary,High,1,8.0,64.9,74.6,Pass
1518,16,Male,5,95,1,Graduate,Medium,1,4.6,34.9,46.2,Pass
1519,17,Male,19,86,1,Graduate,High,1,4.6,72.3,66.6,Pass
1520,18,Female,28,79,1,Primary,High,0,8.7,65.1,71.6,Pass
1521,17,Female,28,68,0,No Schooling,Low,0,8.1,67.8,74.1,Pass
1522,18,Female,11,65,1,Graduate,Medium,1,6.8,44.0,38.8,Fail
1523,16,Female,23,73,0,Graduate,Low,0,8.4,38.5,52.6,Pass
1524,14,Female,25,93,0,Secondary,Low,0,8.9,65.7,58.6,Pass
1525,16,Male,2,70,1,Graduate,Medium,0,7.1,33.1,24.3,Fail
1526,16,Male,8,85,0,Higher Secondary,Medium,1,7.1,33.0,41.0,Pass
1527,15,Male,9,89,1,Primary,High,0,7.8,66.4,60.7,Pass
1528,15,Female,27,88,1,Primary,Medium,1,5.2,83.0,76.6,Pass
1529,15,Male,3,96,1,Higher Secondary,High,1,4.8,49.5,41.2,Pass
1530,15,Male,2,55,1,Graduate,High,1,7.8,36.8,45.1,Pass
1531,18,Male,7,54,0,No Schooling,Low,0,5.7,3.4,11.4,Fail
1532,17,Female,5,63,0,Graduate,Low,0,4.7,33.4,18.2,Fail
1533,14,Female,21,94,1,Primary,Low,0,5.6,85.5,79.8,Pass
1534,16,Male,26,91,0,No Schooling,Medium,0,5.8,73.9,76.4,Pass
1535,18,Female,5,99,0,Secondary,Medium,1,8.8,39.6,44.4,Pass
1536,14,Male,20,53,0,Secondary,High,1,7.5,39.7,39.2,Fail
1537,18,Male,13,57,1,Graduate,High,1,6.7,32.5,25.9,Fail
1538,18,Male,21,73,0,Graduate,High,0,8.8,40.1,53.5,Pass
1539,16,Male,29,60,0,No Schooling,Medium,0,8.5,57.5,69.5,Pass
1540,17,Female,20,66,0,No Schooling,High,0,6.6,39.1,44.5,Pass
1541,15,Female,29,99,1,Graduate,High,1,8.5,79.7,92.8,Pass
1542,17,Female,6,70,0,Primary,Medium,1,6.0,37.0,34.1,Fail
1543,16,Female,20,75,0,Secondary,Low,0,5.2,35.3,53.3,Pass
1544,16,Male,18,92,1,No Schooling,Medium,1,5.2,54.9,60.6,Pass
1545,16,Female,25,97,0,Primary,High,1,7.3,65.8,59.5,Pass
1546,14,Male,2,93,1,Graduate,Low,0,6.5,27.8,19.0,Fail
1547,17,Female,25,94,1,Higher Secondary,Medium,0,7.3,68.9,59.8,Pass
1548,17,Female,26,76,1,No Schooling,Low,1,7.4,71.0,75.7,Pass
1549,18,Female,6,65,1,Higher Secondary,Low,0,4.1,27.3,26.9,Fail
1550,18,Male,9,75,1,Primary,High,1,4.3,37.3,45.5,Pass
1551,18,Male,25,82,1,Secondary,Medium,0,6.7,64.9,71.7,Pass
1552,16,Male,3,80,0,Primary,High,1,5.0,47.9,26.8,Fail
1553,17,Male,1,97,1,Secondary,Medium,0,7.2,19.0,17.1,Fail
1554,16,Female,1,96,0,Primary,Medium,0,6.8,41.6,17.0,Fail
1555,14,Male,19,55,0,No Schooling,Medium,0,6.9,28.7,43.0,Pass
1556,18,Male,5,93,1,No Schooling,Low,1,5.5,47.0,61.1,Pass
1557,16,Female,13,57,0,Higher Secondary,Low,1,7.2,52.1,51.3,Pass
1558,16,Female,19,56,0,Primary,High,0,8.1,32.1,45.8,Pass
1559,14,Male,12,83,0,Primary,Medium,1,9.0,51.4,51.1,Pass
1560,15,Female,16,93,1,Higher Secondary,Medium,1,8.2,49.4,55.1,Pass
1561,17,Male,25,63,0,Graduate,Low,0,6.8,68.1,67.8,Pass
1562,15,Female,25,65,0,Primary,Medium,0,5.0,41.0,55.5,Pass
1563,18,Male,19,92,1,Primary,High,0,7.4,50.2,48.0,Pass
1564,16,Male,3,58,0,Primary,Medium,1,8.7,28.2,23.9,Fail
1565,14,Male,12,59,0,Graduate,Medium,0,5.1,42.8,31.1,Fail
1566,14,Male,5,66,0,No Schooling,Low,1,5.3,33.2,30.0,Fail
1567,17,Male,2,61,1,Higher Secondary,Medium,1,4.7,34.3,19.0,Fail
1568,15,Female,22,55,0,Graduate,High,1,7.7,49.0,67.9,Pass
1569,17,Male,7,68,0,Secondary,High,0,6.0,20.0,21.4,Fail
1570,16,Male,13,92,1,Secondary,High,0,4.3,64.7,38.6,Fail
1571,17,Male,25,90,1,Graduate,High,1,8.4,77.5,67.5,Pass
1572,14,Male,15,78,1,Graduate,Low,1,6.8,49.0,50.6,Pass
1573,14,Male,22,55,0,No Schooling,Medium,0,5.7,33.0,49.5,Pass
1574,18,Female,3,74,1,Secondary,Low,0,5.7,41.9,37.2,Fail
1575,18,Female,28,73,1,Higher Secondary,High,0,5.5,79.5,70.1,Pass
1576,16,Male,21,74,1,Primary,Medium,0,6.3,54.5,52.5,Pass
1577,15,Female,20,65,0,Primary,Low,0,5.7,42.9,43.1,Pass
1578,17,Male,5,65,1,No Schooling,Medium,0,6.7,27.4,33.0,Fail
1579,16,Female,24,55,1,No Schooling,High,0,7.9,53.4,61.7,Pass
1580,18,Female,8,86,1,Secondary,High,0,7.4,48.5,40.8,Pass
1581,17,Male,22,70,1,Higher Secondary,Medium,0,5.5,45.6,46.3,Pass
1582,18,Female,1,53,1,Higher Secondary,Medium,1,6.6,19.6,16.3,Fail
1583,17,Female,8,83,0,Graduate,High,0,8.2,35.1,37.4,Fail
1584,15,Male,24,77,0,No Schooling,Low,0,4.3,61.7,72.1,Pass
1585,16,Male,18,87,1,Primary,High,1,4.4,69.8,63.1,Pass
1586,17,Female,20,90,1,Primary,Medium,0,6.8,63.1,59.3,Pass
1587,14,Female,28,77,1,Secondary,Low,0,7.2,85.6,79.1,Pass
1588,14,Female,16,66,0,Primary,High,1,5.1,38.9,55.9,Pass
1589,17,Male,18,63,0,Higher Secondary,Medium,0,7.7,60.5,66.5,Pass
1590,17,Female,20,56,0,Higher Secondary,Medium,1,7.2,42.3,57.8,Pass
1591,17,Female,12,71,0,No Schooling,Medium,1,8.6,40.3,50.1,Pass
1592,14,Female,13,100,1,Secondary,Low,0,4.8,56.4,49.6,Pass
1593,14,Male,13,50,1,Primary,Low,1,7.8,54.3,61.9,Pass
1594,17,Male,10,78,1,No Schooling,Low,1,4.4,42.5,27.0,Fail
1595,18,Male,7,80,1,Graduate,Low,1,6.8,46.4,54.0,Pass
1596,18,Male,25,79,0,Graduate,Medium,1,6.8,63.0,71.9,Pass
1597,15,Female,14,64,1,Primary,Medium,0,5.9,20.2,34.3,Fail
1598,16,Male,24,67,0,Primary,Low,1,8.2,60.7,59.4,Pass
1599,18,Female,16,84,0,Primary,Low,1,4.0,41.8,50.1,Pass
1600,14,Female,15,99,1,Higher Secondary,Medium,0,6.6,67.9,69.8,Pass
1601,18,Female,12,79,0,Primary,High,1,5.1,59.5,45.8,Pass
1602,15,Female,9,83,0,Graduate,High,0,7.7,30.0,29.0,Fail
1603,15,Male,8,91,1,Primary,Medium,1,4.2,37.4,25.6,Fail
1604,16,Male,18,60,0,Secondary,Low,0,8.2,38.7,51.8,Pass
1605,18,Male,23,76,0,Graduate,Low,1,8.2,67.6,68.0,Pass
1606,14,Male,18,73,1,Secondary,Medium,0,8.2,57.3,75.6,Pass
1607,14,Male,13,84,0,Graduate,High,1,4.8,83.8,54.2,Pass
1608,17,Female,28,88,0,No Schooling,Medium,0,7.2,65.3,63.3,Pass
1609,14,Male,27,57,1,Graduate,Medium,0,4.1,61.5,63.5,Pass
1610,16,Male,18,100,0,Graduate,Medium,0,8.2,76.3,75.3,Pass
1611,16,Male,15,67,1,Secondary,Low,0,7.6,48.5,55.2,Pass
1612,14,Male,4,62,0,Secondary,Low,0,6.7,13.7,20.1,Fail
1613,14,Female,17,94,0,Graduate,Low,1,7.7,62.1,62.9,Pass
1614,17,Female,5,73,1,Graduate,High,1,4.5,44.4,37.0,Fail
1615,14,Female,22,100,1,Higher Secondary,Medium,0,6.6,62.6,71.5,Pass
1616,17,Female,16,72,0,No Schooling,Medium,0,5.5,53.6,47.1,Pass
1617,17,Female,9,61,1,No Schooling,High,1,8.9,46.9,42.5,Pass
1618,14,Male,10,98,0,Primary,Low,1,8.3,44.8,50.4,Pass
1619,15,Female,24,79,1,Graduate,Medium,0,7.7,78.2,87.9,Pass
1620,15,Female,18,80,0,Graduate,High,1,8.7,48.2,48.7,Pass
1621,17,Female,17,77,0,Graduate,Low,0,5.7,53.0,54.2,Pass
1622,14,Male,18,71,0,Graduate,Low,0,8.5,42.3,47.0,Pass
1623,15,Male,7,93,0,No Schooling,Medium,0,5.6,21.5,29.7,Fail
1624,14,Female,4,77,0,Secondary,Low,1,7.7,37.7,21.9,Fail
1625,14,Male,26,62,1,Higher Secondary,High,0,7.7,79.9,75.2,Pass
1626,14,Male,5,74,1,Secondary,Low,1,4.1,37.2,26.6,Fail
1627,18,Female,28,93,0,Secondary,Medium,1,5.8,60.0,62.6,Pass
1628,14,Male,23,100,0,No Schooling,High,1,4.1,71.7,46.0,Pass
1629,18,Male,16,95,1,Higher Secondary,Low,1,9.0,52.3,71.2,Pass
1630,17,Male,3,56,1,Graduate,Low,0,4.6,34.8,8.8,Fail
1631,15,Female,26,94,1,No Schooling,Low,0,6.7,67.9,73.4,Pass
1632,15,Female,18,55,1,No Schooling,High,1,8.0,33.8,33.9,Fail
1633,15,Female,29,73,1,Higher Secondary,Low,0,5.0,73.5,63.3,Pass
1634,15,Male,23,68,0,Primary,Medium,1,6.4,62.0,64.4,Pass
1635,15,Female,21,68,0,No Schooling,High,0,7.0,48.9,60.1,Pass
1636,15,Male,14,85,1,Secondary,High,0,4.8,39.1,31.8,Fail
1637,15,Male,15,100,1,Secondary,Low,0,7.9,73.4,56.7,Pass
1638,17,Male,17,58,1,Graduate,High,0,5.5,41.4,34.7,Fail
1639,14,Female,1,97,1,No Schooling,Medium,0,5.1,42.6,34.2,Fail
1640,16,Female,25,85,1,Graduate,High,0,6.8,61.4,56.6,Pass
1641,18,Female,21,87,1,No Schooling,Medium,1,6.1,72.4,77.9,Pass
1642,16,Female,17,89,1,Higher Secondary,Low,0,8.6,55.7,48.1,Pass
1643,16,Male,23,78,1,No Schooling,High,0,8.4,61.2,69.5,Pass
1644,14,Female,25,73,1,Primary,Medium,0,6.4,54.1,72.5,Pass
1645,14,Male,11,97,0,Secondary,Low,1,5.8,55.9,49.9,Pass
1646,14,Female,17,54,1,Higher Secondary,Medium,0,5.6,58.8,41.3,Pass
1647,15,Female,26,91,1,Secondary,High,0,5.3,59.0,65.8,Pass
1648,17,Female,14,94,0,Graduate,High,0,6.7,40.9,41.8,Pass
1649,15,Male,29,75,0,Higher Secondary,Medium,1,8.0,100.0,92.5,Pass
1650,17,Male,20,63,0,Primary,Low,0,5.6,38.9,58.7,Pass
1651,17,Male,19,88,1,Secondary,Low,1,5.0,57.4,56.1,Pass
1652,16,Male,21,78,1,No Schooling,Low,1,6.4,76.7,74.6,Pass
1653,16,Male,7,55,1,No Schooling,Low,0,4.3,44.1,31.9,Fail
1654,17,Female,24,56,1,No Schooling,Medium,0,7.5,31.5,44.9,Pass
1655,17,Male,13,86,0,Higher Secondary,High,1,6.6,58.0,62.1,Pass
1656,15,Male,18,67,1,Primary,Medium,1,6.5,53.1,55.2,Pass
1657,15,Male,23,72,1,Primary,High,0,5.5,57.6,61.8,Pass
1658,16,Male,14,93,0,Primary,High,0,8.5,60.6,65.8,Pass
1659,14,Female,1,87,1,Secondary,Medium,1,4.5,32.1,38.5,Fail
1660,17,Male,7,50,1,Higher Secondary,Medium,1,8.3,28.4,23.4,Fail
1661,15,Female,8,53,1,No Schooling,Low,1,5.9,32.7,29.2,Fail
1662,16,Female,18,100,1,Secondary,High,1,8.4,61.5,73.0,Pass
1663,15,Female,9,93,0,Primary,Low,0,7.6,44.9,59.2,Pass
1664,17,Male,1,96,0,No Schooling,Low,1,4.5,48.5,33.2,Fail
1665,17,Female,29,84,0,Higher Secondary,Medium,0,8.2,73.0,79.0,Pass
1666,18,Male,22,72,0,Graduate,Low,1,7.4,59.5,65.0,Pass
1667,14,Male,17,76,1,Primary,Low,1,4.2,61.8,57.6,Pass
1668,18,Male,19,75,1,Primary,Low,0,4.7,61.8,59.9,Pass
1669,16,Male,27,57,1,Primary,Medium,0,7.2,66.4,81.0,Pass
1670,15,Male,6,92,0,Primary,Low,0,7.3,29.9,17.1,Fail
1671,16,Female,3,65,0,No Schooling,Low,0,7.7,28.2,23.3,Fail
1672,17,Female,24,90,0,Higher Secondary,Medium,1,7.6,46.8,61.5,Pass
1673,18,Male,5,52,1,Secondary,Medium,0,7.3,41.4,33.6,Fail
1674,18,Female,2,81,1,No Schooling,Medium,0,7.8,45.6,40.6,Pass
1675,18,Male,20,54,0,Higher Secondary,High,0,6.9,55.1,66.0,Pass
1676,16,Female,25,69,0,Secondary,Medium,1,5.3,75.7,84.6,Pass
1677,17,Female,4,63,1,Primary,High,1,8.6,32.2,35.1,Fail
1678,15,Female,10,81,1,Higher Secondary,Medium,0,4.1,34.8,45.7,Pass
1679,15,Female,10,75,1,Primary,Medium,1,5.8,33.0,35.9,Fail
1680,16,Female,24,96,0,Higher Secondary,Medium,1,7.6,79.9,73.8,Pass
1681,18,Male,21,55,0,Graduate,High,0,6.1,40.5,36.1,Fail
1682,14,Male,11,85,0,Primary,Low,1,4.1,43.3,31.7,Fail
1683,16,Female,27,89,0,Primary,Medium,0,4.3,69.4,68.4,Pass
1684,16,Male,16,100,1,Primary,High,0,7.2,56.6,55.6,Pass
1685,17,Female,26,54,1,No Schooling,Medium,0,8.8,60.8,69.7,Pass
1686,15,Male,29,62,1,Secondary,Low,1,6.8,52.0,77.3,Pass
1687,16,Female,29,81,0,Primary,High,0,6.5,65.5,76.3,Pass
1688,16,Female,17,65,1,Primary,Medium,1,5.6,61.2,63.5,Pass
1689,18,Female,16,50,1,No Schooling,Medium,1,5.3,42.7,59.4,Pass
1690,18,Male,7,62,1,No Schooling,Medium,1,4.1,28.5,24.8,Fail
1691,14,Male,16,60,1,Graduate,Low,1,5.4,59.5,50.9,Pass
1692,17,Female,3,57,1,Higher Secondary,High,0,6.2,20.4,31.9,Fail
1693,14,Female,26,74,0,Primary,Medium,0,5.0,63.0,68.5,Pass
1694,18,Male,16,89,1,Higher Secondary,Medium,1,4.4,56.6,51.7,Pass
1695,15,Male,8,81,1,No Schooling,High,0,7.6,39.3,38.6,Fail
1696,18,Male,12,73,0,No Schooling,Low,1,8.5,60.2,54.5,Pass
1697,17,Male,3,77,0,Graduate,Low,1,8.7,38.3,35.0,Fail
1698,18,Male,17,63,1,Secondary,Low,0,7.1,35.2,43.2,Pass
1699,17,Female,21,94,1,No Schooling,Low,1,4.3,64.0,58.0,Pass
1700,17,Male,18,52,1,Primary,Low,0,7.7,41.5,53.0,Pass
1701,17,Female,11,85,1,Graduate,Medium,1,4.6,52.2,51.6,Pass
1702,17,Female,4,76,0,Secondary,Medium,1,7.3,42.9,33.2,Fail
1703,17,Male,16,69,1,Graduate,Medium,1,7.9,53.0,61.3,Pass
1704,15,Male,17,96,0,No Schooling,High,1,7.6,59.3,48.1,Pass
1705,14,Female,9,64,1,Secondary,Low,0,8.8,13.4,29.8,Fail
1706,16,Male,6,76,1,Higher Secondary,High,1,7.7,53.0,50.3,Pass
1707,14,Female,24,94,1,Secondary,Low,1,7.5,70.5,69.8,Pass
1708,17,Male,27,90,0,Primary,Low,0,5.3,70.1,70.5,Pass
1709,15,Male,20,77,1,Higher Secondary,High,1,8.6,63.7,62.7,Pass
1710,18,Male,25,74,1,Higher Secondary,Medium,1,4.9,60.0,57.8,Pass
1711,15,Female,2,91,0,Primary,High,1,8.5,32.9,31.5,Fail
1712,17,Male,9,93,1,Higher Secondary,Medium,1,5.6,41.6,34.5,Fail
1713,15,Female,28,95,0,No Schooling,Low,1,4.7,89.3,90.7,Pass
1714,15,Male,21,82,1,Secondary,Medium,1,8.1,41.9,34.8,Fail
1715,17,Female,29,95,0,Secondary,Low,0,4.0,62.5,64.4,Pass
1716,15,Male,6,63,0,Primary,Low,1,8.2,29.7,17.3,Fail
1717,16,Female,3,57,0,No Schooling,Medium,0,5.3,36.6,22.2,Fail
1718,16,Female,20,97,1,Higher Secondary,Low,1,8.4,74.2,66.0,Pass
1719,15,Female,6,63,0,Secondary,Medium,0,7.5,11.5,31.4,Fail
1720,18,Female,7,50,0,Secondary,High,0,7.3,24.3,38.2,Fail
1721,17,Female,1,65,1,Secondary,Low,0,5.8,31.2,27.1,Fail
1722,16,Female,23,67,0,Secondary,Low,0,4.3,76.9,70.2,Pass
1723,18,Male,1,56,1,Graduate,High,1,8.2,22.9,32.7,Fail
1724,15,Female,5,64,1,Primary,Low,1,4.9,22.9,32.7,Fail
1725,18,Female,6,73,0,Higher Secondary,High,1,5.9,39.1,30.7,Fail
1726,14,Female,13,98,0,Higher Secondary,High,0,7.0,48.5,53.3,Pass
1727,16,Male,2,100,1,Primary,Low,0,6.4,40.6,26.0,Fail
1728,15,Male,15,62,0,No Schooling,High,0,5.0,48.0,43.7,Pass
1729,17,Male,15,58,0,Primary,High,0,4.7,43.1,48.3,Pass
1730,15,Female,13,64,0,Secondary,High,0,4.6,44.0,37.1,Fail
1731,17,Male,26,84,0,Secondary,Low,0,8.3,80.6,76.3,Pass
1732,15,Male,25,73,1,Primary,High,0,4.2,59.5,47.5,Pass
1733,18,Female,14,82,1,Primary,Medium,1,8.9,41.4,50.3,Pass
1734,18,Female,26,65,0,Higher Secondary,Medium,0,5.0,61.6,56.7,Pass
1735,18,Male,22,57,1,Higher Secondary,High,1,4.6,45.3,43.7,Pass
1736,14,Female,7,78,0,Graduate,Medium,1,6.9,27.7,41.3,Pass
1737,17,Female,14,72,0,Graduate,Low,0,4.4,34.4,31.6,Fail
1738,18,Female,26,94,0,Secondary,High,0,7.0,54.7,68.0,Pass
1739,14,Female,24,80,0,Graduate,Low,0,8.3,71.7,81.0,Pass
1740,17,Male,27,89,1,Graduate,Medium,0,4.2,70.7,76.4,Pass
1741,15,Female,29,98,0,No Schooling,Medium,1,8.0,85.0,81.8,Pass
1742,14,Male,10,63,1,Primary,Medium,0,6.0,42.0,37.0,Fail
1743,16,Male,17,79,0,Higher Secondary,Medium,1,4.8,52.1,43.3,Pass
1744,14,Male,14,88,1,Graduate,Low,0,4.9,60.0,39.0,Fail
1745,14,Male,8,76,1,Higher Secondary,High,1,8.6,38.0,45.7,Pass
1746,17,Female,4,96,1,Graduate,Low,1,4.6,41.1,38.8,Fail
1747,15,Female,26,65,1,Graduate,High,1,8.3,59.4,70.2,Pass
1748,16,Female,16,100,0,Secondary,Medium,1,6.7,73.0,41.9,Pass
1749,18,Male,24,55,1,No Schooling,Medium,1,4.2,59.4,58.5,Pass
1750,18,Male,13,82,0,Primary,Medium,0,6.3,50.1,53.1,Pass
1751,14,Male,22,93,1,Primary,Medium,0,8.1,58.1,72.5,Pass
1752,17,Female,27,67,1,Secondary,Low,0,7.6,72.1,76.4,Pass
1753,17,Male,25,65,1,Secondary,High,1,6.4,72.7,72.9,Pass
1754,18,Female,27,61,0,Primary,High,0,8.3,42.5,51.6,Pass
1755,16,Female,20,69,1,Primary,Medium,1,4.6,58.7,59.8,Pass
1756,15,Female,18,94,0,No Schooling,Low,1,8.5,61.4,59.5,Pass
1757,16,Female,14,89,0,Graduate,Medium,0,8.2,44.7,42.0,Pass
1758,15,Male,18,78,0,No Schooling,High,1,7.5,69.2,55.7,Pass
1759,18,Female,5,79,1,Primary,High,0,8.1,22.0,19.4,Fail
1760,15,Male,26,75,1,Graduate,Low,1,6.7,65.0,70.4,Pass
1761,17,Female,9,71,1,Primary,High,0,7.4,29.3,22.6,Fail
1762,14,Male,28,82,1,No Schooling,Low,1,6.8,84.9,79.1,Pass
1763,14,Male,3,88,1,No Schooling,Medium,0,5.8,23.6,34.0,Fail
1764,18,Female,8,96,1,No Schooling,Medium,0,6.8,25.5,18.4,Fail
1765,17,Female,20,78,1,Graduate,Low,1,5.3,65.7,65.4,Pass
